tweet_id,date,text,likes,retweet,comments,urls,account
1.34E+18,2020-12-09 09:08:18+00:00,Don't say admin tak ajak! 😝👉🏻https://t.co/qQyHRS6xtV,0,1,2,[{'url': 'https://t.co/qQyHRS6xtV'}],domino
1.35E+18,2021-01-25 07:26:33+00:00,"Di Domino’s, kebersihan sentiasa menjadi keutamaan kami kerana #ItsAllAboutYou. 😊 Jadi, jangan risau dan dapatkan p… https://t.co/g1qtwsmeiD",2,0,0,[{'url': 'https://t.co/g1qtwsmeiD'}],domino
1.37E+18,2021-03-16 00:01:27+00:00,"*Tertakluk pada terma dan syarat.*Surcaj dikenakan untuk Classics, dan First Class.*Kupon kod: WSJG5A",2,0,1,[],domino
1.31E+18,2020-10-08 11:00:00+00:00,Satisfy your late-night cravings with 1 Regular Pizza + 1 Personal Pizza from only RM20.20 with Domino's Happy Hour… https://t.co/XbjPxB1qVu,2,0,1,[{'url': 'https://t.co/XbjPxB1qVu'}],domino
1.32E+18,2020-10-26 12:11:24+00:00,RT @_wfflee: Cant handle this sweetnesss 😭😭❤️❤️❤️,0,1,2,[],domino
1.35E+18,2021-01-16 06:55:21+00:00,Kami turut berdoa supaya keadaan akan menjadi lebih baik kepada semua yang terjejas akibat banjir.Ribuan terima k… https://t.co/fmMUnOZbfH,9,2,1,[{'url': 'https://t.co/fmMUnOZbfH'}],domino
1.38E+18,2021-03-31 04:13:21+00:00,"Dapatkan dengan tawaran Beli 1 Percuma 2 untuk Jimat Setiap Hari. Nak lebih mudah, pesan untuk Pandu Ambil sekarang… https://t.co/9ABZsdIbOD",1,0,1,[{'url': 'https://t.co/9ABZsdIbOD'}],domino
1.33E+18,2020-12-02 10:55:08+00:00,"Weh! Only a true Genshin Impact player would know their elements! Comment which element is the cheesiest? 👇🏽 Oh, yo… https://t.co/NSpqfSQWLh",9,2,2,[{'url': 'https://t.co/NSpqfSQWLh'}],domino
1.34E+18,2020-12-17 00:45:26+00:00,"Tak gerenti, kena cepat tau. 😌 https://t.co/HBO6x8mihV",0,0,2,[{'url': 'https://t.co/HBO6x8mihV'}],domino
1.31E+18,2020-09-23 10:35:16+00:00,RT @syapeilukman: red sus https://t.co/7NbbnQLpGW,0,1,2,[{'url': 'https://t.co/7NbbnQLpGW'}],domino
1.37E+18,2021-03-12 07:53:26+00:00,"Dapatkan dengan tawaran Beli 1 Percuma 2 untuk Jimat Setiap Hari. Nak lebih mudah, pesan untuk Pandu Ambil sekarang… https://t.co/rHWm8M2onc",0,0,1,[{'url': 'https://t.co/rHWm8M2onc'}],domino
1.35E+18,2021-01-15 11:12:04+00:00,Nak makan apa hari ni? Of course makan pizza! 🍕😍Sebab korang can get your favorite pizza flavor from as low as RM5!… https://t.co/5YGfTVhsEE,4,1,0,[{'url': 'https://t.co/5YGfTVhsEE'}],domino
1.32E+18,2020-11-06 09:04:52+00:00,No need to leave the comfort of your home for deal-icious pizzas. 🍕 Just grab Domino's Buy 1 Free 2 deal and we'll… https://t.co/rHXNW1LyKz,3,0,0,[{'url': 'https://t.co/rHXNW1LyKz'}],domino
1.38E+18,2021-03-30 04:01:06+00:00,"*Tertakluk pada terma dan syarat.*Surcaj dikenakan untuk Classics, dan First Class.*Kupon kod: WSJG5A",0,0,1,[],domino
1.35E+18,2021-01-13 08:24:23+00:00,Pizza + harimau menangis. On x on? 😋 https://t.co/2Qmfx41mLK,351,228,8,[],domino
1.36E+18,2021-02-25 12:03:57+00:00,"Kalau tweet admin ni dapat 10K RT, admin letak muka Han Ji Pyeong kat kotak semua orang. 😎 https://t.co/m41Il8qyye",8270,17449,11,[{'url': 'https://t.co/m41Il8qyye'}],domino
1.32E+18,2020-10-18 09:16:09+00:00,"Get Domino's Buy 1 Free 2 #VarietyForAll deal, with FREE DELIVERY right to your doorstep today to satisfy your crav… https://t.co/3eusHjz2Nq",0,0,1,[{'url': 'https://t.co/3eusHjz2Nq'}],domino
1.36E+18,2021-02-03 10:33:28+00:00,Rasa nak makan pizza tak?🍕Your pizza will taste even better with our #EverydayValue Buy 1 Free 2 deal! 🤯 Talk about… https://t.co/WRMNxyCMu9,3,0,2,[{'url': 'https://t.co/WRMNxyCMu9'}],domino
1.32E+18,2020-10-12 03:27:15+00:00,Uina! Masa semakin suntuk! ⏰ Jom ke Domino’s pertama di Labuan #UinaJoSampaiSudaKita untuk menikmati Beli 1 Percuma… https://t.co/x5zbTtDm3m,5,5,2,[{'url': 'https://t.co/x5zbTtDm3m'}],domino
1.37E+18,2021-03-25 03:37:46+00:00,The best thing about working 💻 from home? Getting your fav pizza 🍕 with 50% off chicken side 🍗 delivered to you! 😍… https://t.co/apJlAFAdFv,3,0,1,[{'url': 'https://t.co/apJlAFAdFv'}],domino
1.32E+18,2020-10-23 12:55:37+00:00,Syok gak makan piza malam-malam kan. 😆 Siapa suka lepak sambil makan piza 🍕 macam @harith_zazman  dan @leeghksh  ko… https://t.co/GRtNpb1oSj,128,20,2,[{'url': 'https://t.co/GRtNpb1oSj'}],domino
1.33E+18,2020-11-18 03:35:26+00:00,"Malaysians' favorite question: ""Got free ah?""Domino's: ""Free pizza got, free side got, free dessert got. Enough fr… https://t.co/PSJwHGlDqx",2290,134,8,[{'url': 'https://t.co/PSJwHGlDqx'}],domino
1.38E+18,2021-04-13 01:09:03+00:00,Salam Ramadan! Kami di Domino's Pizza Malaysia ingin mengucapkan selamat menjalani ibadah puasa. https://t.co/rE7fU48sct,2,0,0,[],domino
1.34E+18,2020-12-18 06:54:10+00:00,"Together, we can surely make a difference to help those in need.🥰In collaboration with Food Aid and Together Charit… https://t.co/41BE2j7C2s",8,0,1,[{'url': 'https://t.co/41BE2j7C2s'}],domino
1.34E+18,2020-12-05 12:04:45+00:00,RT @shaanizzle_: Sometimes the answer to life is @DominosMY Fabulous Four 😋 https://t.co/RR1e9VzAxi,0,1,1,[],domino
1.32E+18,2020-10-27 14:20:15+00:00,RT @HarpoonInc: Malaysia is based https://t.co/nYD5tiH0FZ,0,1,2,[{'url': 'https://t.co/nYD5tiH0FZ'}],domino
1.36E+18,2021-01-30 02:00:01+00:00,Rasa nak makan pizza tak? 🍕Your pizza will taste even better with our #EverydayValue Buy 1 Free 2 deal! 🤯 Talk abou… https://t.co/sbN4yZFG4l,7,0,0,[{'url': 'https://t.co/sbN4yZFG4l'}],domino
1.34E+18,2020-12-13 01:30:57+00:00,"To ensure the safety of our customers and our Abang &amp; Kakak Domino’s, we will deliver all your favorite pizzas 🍕 vi… https://t.co/Sjo3sOrsHW",1,0,1,[{'url': 'https://t.co/Sjo3sOrsHW'}],domino
1.32E+18,2020-10-23 07:27:15+00:00,RT @MUFC_Malaysia: Petang ni kami ada contest special bersama @DominosMY jangan lupa follow &amp; RT for details #Gengbola #StaySafe https://t.…,0,5,1,[],domino
